epoch,kWh
1776938400,0.027
1776940200,0.41
1776942000,0.083
1776943800,0.09
1776945600,0.079
1776947400,0.04
1776949200,0.041
1776951000,0.041
1776952800,0.028
1776954600,0.028
1776956400,0.1
1776958200,0.786
1776960000,0.137
1776961800,0.098
1776963600,0.12
1776965400,0.321
1776967200,0.126
1776969000,0.101
1776970800,0.106
1776972600,0.141
1776974400,0.17
1776976200,0.22
1776978000,0.502
1776979800,0.202
1776981600,0.207
1776983400,0.1
1776985200,0.084
1776987000,0.078
1776988800,0.078
1776990600,0.078
1776992400,0.079
1776994200,0.079
1776996000,0.081
1776997800,0.078
1776999600,0.079
1777001400,0.078
1777003200,0.078
1777005000,0.057
1777006800,0.039
1777008600,0.038
1777010400,0.035
1777012200,0.12
1777014000,0.062
1777015800,0.055
1777017600,0.052
1777019400,0.049
1777021200,0.307
1777023000,0.068
1777024800,0.056
1777026600,0.042
1777028400,1.219
1777030200,0.319
1777032000,0.255
1777033800,0.196
1777035600,0.091
1777037400,0.094
1777039200,0.076
1777041000,0.178
1777042800,1.098
1777044600,1.21
1777046400,0.838
1777048200,0.162
1777050000,0.074
1777051800,0.064
1777053600,0.057
1777055400,0.056
1777057200,0.055
1777059000,0.087
1777060800,1.066
1777062600,0.737
1777064400,0.301
1777066200,0.627
1777068000,0.268
1777069800,0.124
1777071600,0.113
1777073400,0.128
1777075200,0.113
1777077000,0.071
1777078800,0.155
1777080600,0.068
1777082400,0.071
1777084200,0.158
1777086000,0.069
1777087800,0.162
1777089600,0.193
1777091400,0.183
1777093200,0.233
1777095000,0.235
1777096800,0.178
1777098600,0.183
1777100400,0.183
1777102200,0.187
1777104000,0.16
1777105800,0.16
1777107600,0.446
1777109400,0.35
1777111200,0.103
1777113000,0.12
1777114800,0.452
1777116600,0.15
1777118400,0.14
1777120200,1.007
1777122000,0.569
1777123800,0.143
1777125600,0.133
1777127400,0.13
1777129200,0.14
1777131000,0.673
1777132800,0.62
1777134600,0.175
1777136400,0.217
1777138200,0.157
1777140000,0.148
1777141800,0.141
1777143600,0.145
1777145400,0.208
1777147200,0.334
1777149000,0.245
1777150800,0.237
1777152600,0.212
1777154400,0.182
1777156200,0.112
1777158000,0.144
1777159800,0.183
1777161600,0.185
1777163400,0.184
1777165200,0.185
1777167000,0.189
1777168800,0.191
1777170600,0.191
1777172400,0.171
1777174200,0.148
1777176000,0.16
1777177800,0.149
1777179600,0.131
1777181400,0.147
1777183200,0.154
1777185000,0.173
1777186800,0.156
1777188600,0.167
1777190400,0.156
1777192200,0.156
1777194000,0.156
1777195800,0.511
1777197600,0.213
1777199400,1.6
1777201200,0.499
1777203000,0.168
1777204800,0.484
1777206600,0.434
1777208400,0.622
1777210200,0.316
1777212000,0.142
1777213800,0.185
1777215600,0.245
1777217400,0.117
1777219200,0.189
1777221000,0.234
1777222800,0.218
1777224600,0.152
1777226400,0.12
1777228200,0.061
1777230000,0.181
1777231800,0.106
1777233600,0.095
1777235400,0.085
1777237200,0.084
1777239000,0.139
1777240800,0.529
1777242600,0.087
1777244400,0.075
1777246200,0.073
1777248000,0.073
1777249800,0.073
1777251600,0.079
1777253400,0.075
1777255200,0.074
1777257000,0.072
1777258800,0.073
1777260600,0.074
1777262400,0.074
1777264200,0.055
1777266000,0.033
1777267800,0.031
1777269600,0.043
1777271400,0.032
1777273200,0.047
1777275000,0.044
1777276800,0.044
1777278600,0.063
1777280400,0.078
1777282200,0.134
1777284000,0.106
1777285800,0.43
1777287600,0.252
1777289400,0.168
1777291200,0.109
1777293000,0.12
1777294800,0.562
1777296600,0.131
1777298400,0.08
1777300200,0.065
1777302000,0.035
1777303800,0.032
1777305600,0.029
1777307400,0.728
1777309200,0.766
1777311000,0.052
1777312800,0.04
1777314600,0.687
1777316400,1.001
1777318200,0.384
1777320000,0.506
1777321800,0.568
1777323600,0.19
1777325400,0.196
1777327200,0.313
1777329000,0.097
1777330800,0.282
1777332600,0.177
1777334400,0.079
1777336200,0.08
1777338000,0.09
1777339800,0.08
1777341600,0.077
1777343400,0.078
1777345200,0.075
1777347000,0.075
1777348800,0.074
1777350600,0.074
1777352400,0.135
1777354200,0.054
1777356000,0.034
1777357800,0.028
1777359600,0.045
1777361400,0.044
1777363200,0.186
1777365000,0.079
1777366800,0.047
1777368600,0.12
1777370400,0.031
1777372200,0.027
1777374000,0.37
1777375800,0.277
1777377600,0.089
1777379400,0.129
1777381200,0.12
1777383000,0.116
1777384800,0.266
1777386600,0.799
1777388400,0.099
1777390200,0.087
1777392000,0.159
1777393800,0.151
1777395600,0.254
1777397400,0.21
1777399200,0.756
1777401000,1.228
1777402800,0.055
1777404600,0.085
1777406400,0.104
1777408200,1.484
1777410000,0.142
1777411800,0.144
1777413600,0.139
1777415400,0.136
1777417200,0.121
1777419000,0.083
1777420800,0.085
1777422600,0.08
1777424400,0.079
1777426200,0.078
1777428000,0.077
1777429800,0.077
1777431600,0.078
1777433400,0.077
1777435200,0.077
1777437000,0.047
1777438800,0.124
1777440600,0.059
1777442400,0.03
1777444200,0.024
1777446000,0.049
1777447800,0.044
1777449600,0.041
1777451400,0.041
1777453200,0.041
1777455000,0.047
1777456800,0.648
1777458600,0.373
1777460400,0.063
1777462200,0.039
1777464000,0.024
1777465800,0.04
1777467600,0.04
1777469400,0.044
1777471200,1.104
1777473000,0.714
1777474800,0.059
1777476600,0.051
1777478400,0.055
1777480200,0.725
1777482000,0.124
1777483800,0.083
1777485600,0.057
1777487400,0.056
1777489200,0.053
1777491000,0.584
1777492800,0.297
1777494600,0.147
1777496400,0.436
1777498200,1.252
1777500000,0.155
1777501800,0.142
1777503600,0.333
1777505400,0.655
1777507200,0.659
1777509000,0.535
1777510800,0.372
1777512600,0.315
1777514400,0.356
1777516200,0.331
1777518000,0.322
1777519800,0.314
1777521600,0.355
1777523400,0.34
1777525200,0.311
1777527000,0.096
1777528800,0.045
1777530600,0.091
1777532400,0.05
1777534200,0.051
1777536000,0.054
1777537800,0.065
1777539600,0.065
1777541400,0.064
1777543200,0.05
1777545000,0.049
1777546800,0.507
1777548600,0.406
1777550400,0.13
1777552200,0.134
1777554000,0.114
1777555800,0.057
1777557600,0.251
1777559400,0.132
1777561200,0.137
1777563000,0.185
1777564800,0.54
1777566600,0.073
1777568400,0.473
1777570200,0.247
1777572000,0.401
1777573800,0.215
1777575600,0.285
1777577400,0.708
1777579200,0.121
1777581000,0.091
1777582800,0.767
1777584600,0.131
1777586400,0.555
1777588200,0.155
1777590000,0.141
1777591800,0.15
1777593600,0.133
1777595400,0.086
1777597200,0.081
1777599000,0.083
1777600800,0.08
1777602600,0.083
1777604400,0.081
1777606200,0.08
1777608000,0.078
1777609800,0.042
1777611600,0.058
1777613400,0.049
1777615200,0.043
1777617000,0.044
1777618800,0.117
1777620600,0.051
1777622400,0.048
1777624200,0.064
1777626000,0.098
1777627800,0.087
1777629600,0.107
1777631400,0.669
1777633200,0.213
1777635000,0.119
1777636800,0.108
1777638600,0.104
1777640400,0.1
1777642200,0.115
1777644000,0.139
1777645800,0.305
1777647600,0.123
1777649400,0.134
1777651200,0.143
1777653000,0.1
1777654800,0.134
1777656600,0.076
1777658400,0.041
1777660200,0.132
1777662000,0.069
1777663800,0.087
1777665600,0.082
1777667400,0.23
1777669200,0.293
1777671000,0.333
1777672800,0.134
1777674600,0.11
1777676400,0.068
1777678200,0.069
1777680000,0.068
1777681800,0.068
1777683600,0.067
1777685400,0.068
1777687200,0.067
1777689000,0.068
1777690800,0.068
1777692600,0.067
1777694400,0.061
1777696200,0.038
1777698000,0.221
1777699800,1.007
1777701600,0.205
1777703400,0.253
1777705200,0.308
1777707000,0.463
1777708800,0.472
1777710600,0.299
1777712400,0.751
1777714200,0.969
1777716000,0.839
1777717800,1.74
1777719600,1.066
1777721400,0.828
1777723200,0.181
1777725000,0.147
1777726800,0.22
1777728600,0.136
1777730400,0.13
1777732200,0.138
1777734000,0.149
1777735800,0.155
1777737600,0.117
1777739400,0.16
1777741200,0.422
1777743000,0.795
1777744800,0.637
1777746600,0.642
1777748400,0.685
1777750200,1.054
1777752000,0.569
1777753800,0.351
1777755600,0.418
1777757400,0.404
1777759200,0.292
1777761000,0.118
1777762800,0.118
1777764600,0.118
1777766400,0.118
1777768200,0.123
1777770000,0.122
1777771800,0.121
1777773600,0.117
1777775400,0.117
1777777200,0.116
1777779000,0.116
1777780800,0.116
1777782600,0.089
1777784400,0.08
1777786200,0.098
1777788000,0.765
1777789800,0.352
1777791600,0.074
1777793400,0.093
1777795200,0.26
1777797000,0.229
1777798800,0.197
1777800600,0.148
1777802400,0.108
1777804200,0.226
1777806000,0.386
1777807800,0.114
1777809600,0.068
1777811400,0.058
1777813200,0.08
1777815000,0.079
1777816800,0.08
1777818600,0.074
1777820400,0.156
1777822200,0.185
1777824000,0.08
1777825800,0.069
1777827600,0.362
1777829400,0.091
1777831200,0.084
1777833000,0.078
1777834800,0.155
1777836600,0.125
1777838400,0.247
1777840200,0.877
1777842000,0.819
1777843800,0.99
1777845600,0.524
1777847400,0.241
1777849200,0.151
1777851000,0.142
1777852800,0.393
1777854600,0.368
1777856400,0.1
1777858200,0.108
1777860000,0.108
1777861800,0.107
1777863600,0.11
1777865400,0.111
1777867200,0.107
1777869000,0.101
1777870800,0.09
1777872600,0.069
1777874400,0.07
1777876200,0.12
1777878000,0.411
1777879800,0.893
1777881600,0.072
1777883400,0.056
1777885200,0.099
1777887000,0.073
1777888800,0.101
1777890600,0.287
1777892400,0.234
1777894200,0.128
1777896000,0.446
1777897800,0.524
1777899600,0.51
1777901400,0.524
1777903200,0.97
1777905000,1.58
1777906800,1.009
1777908600,0.186
1777910400,0.172
1777912200,0.153
1777914000,0.149
1777915800,0.141
1777917600,0.172
1777919400,0.199
1777921200,0.19
1777923000,0.978
1777924800,0.869
1777926600,0.245
1777928400,0.253
1777930200,0.163
1777932000,0.162
1777933800,0.515
1777935600,0.242
1777937400,0.267
1777939200,0.638
1777941000,0.216
1777942800,0.11
1777944600,0.225
1777946400,0.132
1777948200,0.205
1777950000,0.224
1777951800,0.105
1777953600,0.213
1777955400,0.191
1777957200,0.082
1777959000,0.178
1777960800,0.198
1777962600,0.076
1777964400,0.242
1777966200,0.203
